year,word,freqword,tf,country
1983,aggression,13,0.007864488808227465,China
1983,kampuchea,13,0.007864488808227465,China
1983,kampuchean,13,0.007864488808227465,China
1983,pol,13,0.007864488808227465,China
1983,pot,13,0.007864488808227465,China
1983,dialogue,12,0.007259528130671506,China
1983,policy,11,0.006654567453115548,China
1983,region,11,0.006654567453115548,China
1983,relations,10,0.006049606775559589,China
1983,stability,10,0.006049606775559589,China
1983,war,10,0.006049606775559589,China
1983,foreign,9,0.0054446460980036296,China
1983,sovietunion,9,0.0054446460980036296,China
1983,support,9,0.0054446460980036296,China
1983,conference,8,0.004839685420447671,China
1983,friendship,8,0.004839685420447671,China
1983,lao,8,0.004839685420447671,China
1983,operation,8,0.004839685420447671,China
1983,proposals,8,0.004839685420447671,China
1983,security,7,0.004234724742891712,China
1983,solution,7,0.004234724742891712,China
1983,thai,7,0.004234724742891712,China
1983,world,7,0.004234724742891712,China
1983,zone,7,0.004234724742891712,China
1984,indo,25,0.02097315436241611,China
1984,indochina,23,0.01929530201342282,China
1984,asean,20,0.016778523489932886,China
1984,aggression,18,0.015100671140939598,China
1984,asia,18,0.015100671140939598,China
1984,peace,16,0.013422818791946308,China
1984,unitedstates,12,0.010067114093959731,China
1984,vietnam,12,0.010067114093959731,China
1984,indochinese,11,0.009228187919463088,China
1984,kampuchea,11,0.009228187919463088,China
1984,dialogue,10,0.008389261744966443,China
1984,lao,10,0.008389261744966443,China
1984,vietnamese,10,0.008389261744966443,China
1984,east,9,0.007550335570469799,China
1984,south,9,0.007550335570469799,China
1984,war,9,0.007550335570469799,China
1984,thailand,8,0.006711409395973154,China
1984,villages,8,0.006711409395973154,China
1984,called,7,0.00587248322147651,China
1984,japan,7,0.00587248322147651,China
1984,military,7,0.00587248322147651,China
1984,relations,7,0.00587248322147651,China
1984,situation,7,0.00587248322147651,China
1984,stability,7,0.00587248322147651,China
1984,world,7,0.00587248322147651,China
1984,concerned,6,0.0050335570469798654,China
1984,efforts,6,0.0050335570469798654,China
1984,foreign,6,0.0050335570469798654,China
1984,independence,6,0.0050335570469798654,China
1984,operation,6,0.0050335570469798654,China
1984,proposals,6,0.0050335570469798654,China
1984,reactionaries,6,0.0050335570469798654,China
1984,region,6,0.0050335570469798654,China
1984,southeast,6,0.0050335570469798654,China
1984,support,6,0.0050335570469798654,China
1984,thai,6,0.0050335570469798654,China
1984,time,6,0.0050335570469798654,China
1984,wars,6,0.0050335570469798654,China
1984,asian,5,0.0041946308724832215,China
1984,expansionists,5,0.0041946308724832215,China
1984,forces,5,0.0041946308724832215,China
1984,struggle,5,0.0041946308724832215,China
1984,threat,5,0.0041946308724832215,China
1985,nuclear,15,0.02170767004341534,China
1985,indochina,13,0.01881331403762663,China
1985,south,13,0.01881331403762663,China
1985,east,12,0.017366136034732273,China
1985,asia,11,0.015918958031837915,China
1985,peace,10,0.01447178002894356,China
1985,operation,8,0.011577424023154847,China
1985,relations,8,0.011577424023154847,China
1985,stability,8,0.011577424023154847,China
1985,foreign,7,0.010130246020260492,China
1985,vietnam,7,0.010130246020260492,China
1985,kampuchea,6,0.008683068017366137,China
1985,sovietunion,6,0.008683068017366137,China
1985,affairs,5,0.00723589001447178,China
1985,asian,5,0.00723589001447178,China
1985,association,5,0.00723589001447178,China
1985,disarmament,5,0.00723589001447178,China
1985,government,5,0.00723589001447178,China
1985,proposals,5,0.00723589001447178,China
1985,treaty,5,0.00723589001447178,China
1985,asean,4,0.005788712011577424,China
1985,economic,4,0.005788712011577424,China
1985,india,4,0.005788712011577424,China
1985,indochinese,4,0.005788712011577424,China
1985,japan,4,0.005788712011577424,China
1985,malta,4,0.005788712011577424,China
1985,mongolian,4,0.005788712011577424,China
1985,political,4,0.005788712011577424,China
1985,regime,4,0.005788712011577424,China
1985,region,4,0.005788712011577424,China
1985,representing,4,0.005788712011577424,China
1985,america,3,0.004341534008683068,China
1985,arms,3,0.004341534008683068,China
1985,conference,3,0.004341534008683068,China
1985,continue,3,0.004341534008683068,China
1985,dialog,3,0.004341534008683068,China
1985,efforts,3,0.004341534008683068,China
1985,forces,3,0.004341534008683068,China
1985,importance,3,0.004341534008683068,China
1985,indo,3,0.004341534008683068,China
1985,international,3,0.004341534008683068,China
1985,ministers,3,0.004341534008683068,China
1985,neighborly,3,0.004341534008683068,China
1985,npt,3,0.004341534008683068,China
1985,peaceful,3,0.004341534008683068,China
1985,policy,3,0.004341534008683068,China
1985,positive,3,0.004341534008683068,China
1985,recent,3,0.004341534008683068,China
1985,regional,3,0.004341534008683068,China
1985,southkorea,3,0.004341534008683068,China
1985,strengthening,3,0.004341534008683068,China
1985,thailand,3,0.004341534008683068,China
1985,unitedstates,3,0.004341534008683068,China
1985,weapons,3,0.004341534008683068,China
1986,south,8,0.01932367149758454,China
1986,east,6,0.014492753623188406,China
1986,relations,6,0.014492753623188406,China
1986,indochina,5,0.012077294685990338,China
1986,vietnam,5,0.012077294685990338,China
1986,economic,4,0.00966183574879227,China
1986,operation,4,0.00966183574879227,China
1986,peace,4,0.00966183574879227,China
1986,region,4,0.00966183574879227,China
1986,asia,3,0.007246376811594203,China
1986,asian,3,0.007246376811594203,China
1986,community,3,0.007246376811594203,China
1986,friendship,3,0.007246376811594203,China
1986,hanoi,3,0.007246376811594203,China
1986,indo,3,0.007246376811594203,China
1986,indochinese,3,0.007246376811594203,China
1986,international,3,0.007246376811594203,China
1986,machinations,3,0.007246376811594203,China
1986,nuclear,3,0.007246376811594203,China
1986,peaceful,3,0.007246376811594203,China
1986,support,3,0.007246376811594203,China
1986,time,3,0.007246376811594203,China
1986,vietnamese,3,0.007246376811594203,China
1986,affairs,2,0.004830917874396135,China
1986,africa,2,0.004830917874396135,China
1986,aligned,2,0.004830917874396135,China
1986,asean,2,0.004830917874396135,China
1986,association,2,0.004830917874396135,China
1986,concern,2,0.004830917874396135,China
1986,conducive,2,0.004830917874396135,China
1986,conflicts,2,0.004830917874396135,China
1986,create,2,0.004830917874396135,China
1986,democratic,2,0.004830917874396135,China
1986,dialog,2,0.004830917874396135,China
1986,eastern,2,0.004830917874396135,China
1986,efforts,2,0.004830917874396135,China
1986,europe,2,0.004830917874396135,China
1986,federation,2,0.004830917874396135,China
1986,greatly,2,0.004830917874396135,China
1986,independence,2,0.004830917874396135,China
1986,integrity,2,0.004830917874396135,China
1986,japan,2,0.004830917874396135,China
1986,kampuchea,2,0.004830917874396135,China
1986,lao,2,0.004830917874396135,China
1986,malta,2,0.004830917874396135,China
1986,mutual,2,0.004830917874396135,China
1986,normal,2,0.004830917874396135,China
1986,occasions,2,0.004830917874396135,China
1986,political,2,0.004830917874396135,China
1986,positive,2,0.004830917874396135,China
1986,powers,2,0.004830917874396135,China
1986,proposals,2,0.004830917874396135,China
1986,refugee,2,0.004830917874396135,China
1986,regime,2,0.004830917874396135,China
1986,response,2,0.004830917874396135,China
1986,scheme,2,0.004830917874396135,China
1986,situation,2,0.004830917874396135,China
1986,socialist,2,0.004830917874396135,China
1986,solution,2,0.004830917874396135,China
1986,sovereignty,2,0.004830917874396135,China
1986,territorial,2,0.004830917874396135,China
1986,unitedstates,2,0.004830917874396135,China
1987,south,21,0.024764150943396228,China
1987,east,20,0.02358490566037736,China
1987,vietnam,16,0.018867924528301886,China
1987,indo,14,0.01650943396226415,China
1987,indochina,14,0.01650943396226415,China
1987,asia,12,0.014150943396226415,China
1987,asean,10,0.01179245283018868,China
1987,asian,10,0.01179245283018868,China
1987,association,10,0.01179245283018868,China
1987,peace,10,0.01179245283018868,China
1987,sovietunion,10,0.01179245283018868,China
1987,kampuchea,9,0.01061320754716981,China
1987,relations,9,0.01061320754716981,China
1987,political,8,0.009433962264150943,China
1987,vietnamese,7,0.008254716981132075,China
1987,cambodia,6,0.007075471698113208,China
1987,federation,6,0.007075471698113208,China
1987,foreign,6,0.007075471698113208,China
1987,international,6,0.007075471698113208,China
1987,party,6,0.007075471698113208,China
1987,policy,6,0.007075471698113208,China
1987,region,6,0.007075471698113208,China
1987,signed,6,0.007075471698113208,China
1987,stability,6,0.007075471698113208,China
1987,world,6,0.007075471698113208,China
1987,indonesia,5,0.00589622641509434,China
1987,leaders,5,0.00589622641509434,China
1987,nuclear,5,0.00589622641509434,China
1987,representing,5,0.00589622641509434,China
1987,situation,5,0.00589622641509434,China
1987,agreement,4,0.0047169811320754715,China
1987,dialogue,4,0.0047169811320754715,China
1987,forces,4,0.0047169811320754715,China
1987,minister,4,0.0047169811320754715,China
1987,operation,4,0.0047169811320754715,China
1987,protocols,4,0.0047169811320754715,China
1987,question,4,0.0047169811320754715,China
1987,reached,4,0.0047169811320754715,China
1987,solution,4,0.0047169811320754715,China
1987,unitedstates,4,0.0047169811320754715,China
1988,south,14,0.02147239263803681,China
1988,east,10,0.015337423312883436,China
1988,sovietunion,10,0.015337423312883436,China
1988,peace,8,0.012269938650306749,China
1988,indo,7,0.010736196319018405,China
1988,asia,6,0.009202453987730062,China
1988,asian,6,0.009202453987730062,China
1988,association,6,0.009202453987730062,China
1988,kampuchea,6,0.009202453987730062,China
1988,aligned,5,0.007668711656441718,China
1988,asean,5,0.007668711656441718,China
1988,international,5,0.007668711656441718,China
1988,relations,5,0.007668711656441718,China
1988,security,5,0.007668711656441718,China
1988,talks,5,0.007668711656441718,China
1988,view,5,0.007668711656441718,China
1988,efforts,4,0.006134969325153374,China
1988,kampuchean,4,0.006134969325153374,China
1988,negotiations,4,0.006134969325153374,China
1988,political,4,0.006134969325153374,China
1988,region,4,0.006134969325153374,China
1988,spirit,4,0.006134969325153374,China
1988,treaty,4,0.006134969325153374,China
1988,afghanistan,3,0.004601226993865031,China
1988,africa,3,0.004601226993865031,China
1988,america,3,0.004601226993865031,China
1988,arab,3,0.004601226993865031,China
1988,conference,3,0.004601226993865031,China
1988,democratic,3,0.004601226993865031,China
1988,dialogue,3,0.004601226993865031,China
1988,including,3,0.004601226993865031,China
1988,initiative,3,0.004601226993865031,China
1988,meeting,3,0.004601226993865031,China
1988,movement,3,0.004601226993865031,China
1988,negotiated,3,0.004601226993865031,China
1988,nuclear,3,0.004601226993865031,China
1988,operation,3,0.004601226993865031,China
1988,organization,3,0.004601226993865031,China
1988,protocols,3,0.004601226993865031,China
1988,secretary,3,0.004601226993865031,China
1988,solution,3,0.004601226993865031,China
1988,support,3,0.004601226993865031,China
1988,unitedstates,3,0.004601226993865031,China
1988,unity,3,0.004601226993865031,China
1988,vietnam,3,0.004601226993865031,China
1988,world,3,0.004601226993865031,China
1989,international,18,0.029411764705882353,China
1989,indo,12,0.0196078431372549,China
1989,community,8,0.013071895424836602,China
1989,government,7,0.011437908496732025,China
1989,political,7,0.011437908496732025,China
1989,sovietunion,7,0.011437908496732025,China
1989,afghanistan,6,0.00980392156862745,China
1989,cambodia,6,0.00980392156862745,China
1989,conference,6,0.00980392156862745,China
1989,events,6,0.00980392156862745,China
1989,june,6,0.00980392156862745,China
1989,refugees,6,0.00980392156862745,China
1989,world,6,0.00980392156862745,China
1989,hong,5,0.008169934640522876,China
1989,hope,5,0.008169934640522876,China
1989,kong,5,0.008169934640522876,China
1989,cambodian,4,0.006535947712418301,China
1989,measures,4,0.006535947712418301,China
1989,recent,4,0.006535947712418301,China
1989,situation,4,0.006535947712418301,China
1989,vietnam,4,0.006535947712418301,China
1989,aspects,3,0.004901960784313725,China
1989,citizens,3,0.004901960784313725,China
1989,conflict,3,0.004901960784313725,China
1989,deeply,3,0.004901960784313725,China
1989,future,3,0.004901960784313725,China
1989,geneva,3,0.004901960784313725,China
1989,heed,3,0.004901960784313725,China
1989,leaders,3,0.004901960784313725,China
