year,word,freqword,tf,country
1973,forces,12,0.004228329809725159,China
1973,foreign,12,0.004228329809725159,China
1973,japan,12,0.004228329809725159,China
1973,peninsula,12,0.004228329809725159,China
1973,political,12,0.004228329809725159,China
1973,america,11,0.003875968992248062,China
1973,europe,11,0.003875968992248062,China
1973,laos,11,0.003875968992248062,China
1973,settlement,11,0.003875968992248062,China
1973,hope,10,0.0035236081747709656,China
1973,interference,10,0.0035236081747709656,China
1973,economic,9,0.003171247357293869,China
1973,affairs,8,0.0028188865398167725,China
1973,establishment,8,0.0028188865398167725,China
1973,indochina,8,0.0028188865398167725,China
1973,intervention,8,0.0028188865398167725,China
1973,korea,8,0.0028188865398167725,China
1973,nuclear,8,0.0028188865398167725,China
1973,american,7,0.0024665257223396757,China
1973,cease,7,0.0024665257223396757,China
1973,community,7,0.0024665257223396757,China
1973,conference,7,0.0024665257223396757,China
1973,delegation,7,0.0024665257223396757,China
1973,european,7,0.0024665257223396757,China
1973,france,7,0.0024665257223396757,China
1973,germany,7,0.0024665257223396757,China
1973,restoration,7,0.0024665257223396757,China
1973,south,7,0.0024665257223396757,China
1973,stability,7,0.0024665257223396757,China
1973,struggle,7,0.0024665257223396757,China
1973,aggression,6,0.0021141649048625794,China
1973,conclusion,6,0.0021141649048625794,China
1973,conditions,6,0.0021141649048625794,China
1973,determine,6,0.0021141649048625794,China
1973,experience,6,0.0021141649048625794,China
1973,future,6,0.0021141649048625794,China
1973,german,6,0.0021141649048625794,China
1973,independence,6,0.0021141649048625794,China
1973,january,6,0.0021141649048625794,China
1973,namese,6,0.0021141649048625794,China
1973,organization,6,0.0021141649048625794,China
1973,past,6,0.0021141649048625794,China
1973,power,6,0.0021141649048625794,China
1973,rights,6,0.0021141649048625794,China
1973,signing,6,0.0021141649048625794,China
1973,social,6,0.0021141649048625794,China
1973,strengthening,6,0.0021141649048625794,China
1973,super,6,0.0021141649048625794,China
1973,support,6,0.0021141649048625794,China
1973,time,6,0.0021141649048625794,China
1973,viet,6,0.0021141649048625794,China
1974,indochina,48,0.035036496350364967,China
1974,peace,24,0.017518248175182483,China
1974,world,19,0.013868613138686132,China
1974,east,18,0.013138686131386862,China
1974,situation,16,0.01167883211678832,China
1974,middle,14,0.010218978102189781,China
1974,government,13,0.00948905109489051,China
1974,national,12,0.008759124087591242,China
1974,support,10,0.0072992700729927005,China
1974,war,10,0.0072992700729927005,China
1974,agreement,8,0.00583941605839416,China
1974,forces,8,0.00583941605839416,China
1974,imperialist,8,0.00583941605839416,China
1974,sovietunion,8,0.00583941605839416,China
1974,unitedstates,8,0.00583941605839416,China
1974,independence,7,0.0051094890510948905,China
1974,international,7,0.0051094890510948905,China
1974,laos,7,0.0051094890510948905,China
1974,relations,7,0.0051094890510948905,China
1974,security,7,0.0051094890510948905,China
1974,struggle,7,0.0051094890510948905,China
1974,vietnam,7,0.0051094890510948905,China
1974,continue,6,0.004379562043795621,China
1974,cyprus,6,0.004379562043795621,China
1974,foreign,6,0.004379562043795621,China
1974,machinations,6,0.004379562043795621,China
1974,military,6,0.004379562043795621,China
1974,political,6,0.004379562043795621,China
1974,powers,6,0.004379562043795621,China
1974,aggression,5,0.0036496350364963502,China
1974,cambodia,5,0.0036496350364963502,China
1974,conflict,5,0.0036496350364963502,China
1974,indochinese,5,0.0036496350364963502,China
1974,liberation,5,0.0036496350364963502,China
1974,paris,5,0.0036496350364963502,China
1974,peninsula,5,0.0036496350364963502,China
1974,representative,5,0.0036496350364963502,China
1974,wars,5,0.0036496350364963502,China
1974,africa,4,0.00291970802919708,China
1974,aligned,4,0.00291970802919708,China
1974,asia,4,0.00291970802919708,China
1974,colonialism,4,0.00291970802919708,China
1974,created,4,0.00291970802919708,China
1974,fighting,4,0.00291970802919708,China
1974,heroic,4,0.00291970802919708,China
1974,million,4,0.00291970802919708,China
1974,normalization,4,0.00291970802919708,China
1974,nuclear,4,0.00291970802919708,China
1974,operation,4,0.00291970802919708,China
1974,population,4,0.00291970802919708,China
1974,region,4,0.00291970802919708,China
1974,socialist,4,0.00291970802919708,China
1974,south,4,0.00291970802919708,China
1974,southern,4,0.00291970802919708,China
1974,statement,4,0.00291970802919708,China
1974,treaty,4,0.00291970802919708,China
1974,america,3,0.0021897810218978104,China
1974,assembly,3,0.0021897810218978104,China
1974,assistance,3,0.0021897810218978104,China
1974,attention,3,0.0021897810218978104,China
1974,bound,3,0.0021897810218978104,China
1974,called,3,0.0021897810218978104,China
1974,constructive,3,0.0021897810218978104,China
1974,detente,3,0.0021897810218978104,China
1974,disarmament,3,0.0021897810218978104,China
1974,economic,3,0.0021897810218978104,China
1974,efforts,3,0.0021897810218978104,China
1974,events,3,0.0021897810218978104,China
1974,friendly,3,0.0021897810218978104,China
1974,interference,3,0.0021897810218978104,China
1974,involvement,3,0.0021897810218978104,China
1974,japan,3,0.0021897810218978104,China
1974,khmer,3,0.0021897810218978104,China
1974,meeting,3,0.0021897810218978104,China
1974,occupation,3,0.0021897810218978104,China
1974,regard,3,0.0021897810218978104,China
1974,return,3,0.0021897810218978104,China
1974,rights,3,0.0021897810218978104,China
1974,role,3,0.0021897810218978104,China
1974,shown,3,0.0021897810218978104,China
1974,solidarity,3,0.0021897810218978104,China
1974,suffering,3,0.0021897810218978104,China
1974,super,3,0.0021897810218978104,China
1974,vietnamese,3,0.0021897810218978104,China
1974,weapons,3,0.0021897810218978104,China
1975,indo,70,0.047716428084526245,China
1975,war,28,0.0190865712338105,China
1975,peace,22,0.014996591683708248,China
1975,indochina,16,0.010906612133605999,China
1975,international,14,0.00954328561690525,China
1975,vietnam,14,0.00954328561690525,China
1975,victory,13,0.008861622358554875,China
1975,forces,11,0.007498295841854124,China
1975,south,11,0.007498295841854124,China
1975,security,10,0.006816632583503749,China
1975,asia,9,0.006134969325153374,China
1975,east,9,0.006134969325153374,China
1975,operation,9,0.006134969325153374,China
1975,struggle,9,0.006134969325153374,China
1975,world,9,0.006134969325153374,China
1975,colonialism,8,0.0054533060668029995,China
1975,government,8,0.0054533060668029995,China
1975,situation,8,0.0054533060668029995,China
1975,conference,7,0.004771642808452625,China
1975,imperialism,7,0.004771642808452625,China
1975,region,7,0.004771642808452625,China
1975,aggression,6,0.00408997955010225,China
1975,imperialist,6,0.00408997955010225,China
1975,independence,6,0.00408997955010225,China
1975,liberation,6,0.00408997955010225,China
1975,machinations,6,0.00408997955010225,China
1975,time,6,0.00408997955010225,China
1975,unitedstates,6,0.00408997955010225,China
1975,admission,5,0.0034083162917518746,China
1975,africa,5,0.0034083162917518746,China
1975,cambodia,5,0.0034083162917518746,China
1975,conflict,5,0.0034083162917518746,China
1975,imperialists,5,0.0034083162917518746,China
1975,inflicted,5,0.0034083162917518746,China
1975,organization,5,0.0034083162917518746,China
1975,affairs,4,0.0027266530334014998,China
1975,angola,4,0.0027266530334014998,China
1975,cambodian,4,0.0027266530334014998,China
1975,community,4,0.0027266530334014998,China
1975,determination,4,0.0027266530334014998,China
1975,developments,4,0.0027266530334014998,China
1975,economic,4,0.0027266530334014998,China
1975,efforts,4,0.0027266530334014998,China
1975,events,4,0.0027266530334014998,China
1975,favorable,4,0.0027266530334014998,China
1975,free,4,0.0027266530334014998,China
1975,freedom,4,0.0027266530334014998,China
1975,means,4,0.0027266530334014998,China
1975,middle,4,0.0027266530334014998,China
1975,past,4,0.0027266530334014998,China
1975,period,4,0.0027266530334014998,China
1975,policy,4,0.0027266530334014998,China
1975,political,4,0.0027266530334014998,China
1975,power,4,0.0027266530334014998,China
1975,reconstruction,4,0.0027266530334014998,China
1975,relations,4,0.0027266530334014998,China
1975,restoration,4,0.0027266530334014998,China
1975,suffering,4,0.0027266530334014998,China
1975,support,4,0.0027266530334014998,China
1975,vietnamese,4,0.0027266530334014998,China
1975,wars,4,0.0027266530334014998,China
1975,wounds,4,0.0027266530334014998,China
1975,aligned,3,0.002044989775051125,China
1975,american,3,0.002044989775051125,China
1975,assist,3,0.002044989775051125,China
1975,assistance,3,0.002044989775051125,China
1975,brought,3,0.002044989775051125,China
1975,collapse,3,0.002044989775051125,China
1975,day,3,0.002044989775051125,China
1975,democratic,3,0.002044989775051125,China
1975,development,3,0.002044989775051125,China
1975,europe,3,0.002044989775051125,China
1975,event,3,0.002044989775051125,China
1975,finally,3,0.002044989775051125,China
1975,force,3,0.002044989775051125,China
1975,forward,3,0.002044989775051125,China
1975,heroic,3,0.002044989775051125,China
1975,historic,3,0.002044989775051125,China
1975,history,3,0.002044989775051125,China
1975,independent,3,0.002044989775051125,China
1975,japan,3,0.002044989775051125,China
1975,live,3,0.002044989775051125,China
1975,major,3,0.002044989775051125,China
1975,material,3,0.002044989775051125,China
1975,military,3,0.002044989775051125,China
1975,movements,3,0.002044989775051125,China
1975,mutual,3,0.002044989775051125,China
1975,national,3,0.002044989775051125,China
1975,peaceful,3,0.002044989775051125,China
1975,powers,3,0.002044989775051125,China
1975,progress,3,0.002044989775051125,China
1975,prospects,3,0.002044989775051125,China
1975,regimes,3,0.002044989775051125,China
1975,rehabilitation,3,0.002044989775051125,China
1975,result,3,0.002044989775051125,China
1975,social,3,0.002044989775051125,China
1975,socialist,3,0.002044989775051125,China
1975,sovereignty,3,0.002044989775051125,China
1975,termination,3,0.002044989775051125,China
1975,unitedkingdom,3,0.002044989775051125,China
1975,valiant,3,0.002044989775051125,China
1975,victories,3,0.002044989775051125,China
1975,welcomed,3,0.002044989775051125,China
1976,mao,35,0.023537323470073975,China
1976,chairman,30,0.020174848688634835,China
1976,tsetung,28,0.01882985877605918,China
1976,world,27,0.01815736381977135,China
1976,government,22,0.014794889038332213,China
1976,delegation,18,0.0121049092131809,China
1976,condolences,17,0.011432414256893073,China
1976,indochina,16,0.010759919300605245,China
1976,leader,16,0.010759919300605245,China
1976,loss,12,0.008069939475453935,China
1976,death,11,0.007397444519166106,China
1976,express,11,0.007397444519166106,China
1976,international,10,0.006724949562878279,China
1976,peace,10,0.006724949562878279,China
1976,struggle,10,0.006724949562878279,China
1976,history,9,0.00605245460659045,China
1976,memory,8,0.005379959650302623,China
1976,passing,8,0.005379959650302623,China
1976,president,8,0.005379959650302623,China
1976,behalf,7,0.004707464694014795,China
1976,liberation,7,0.004707464694014795,China
1976,sincere,7,0.004707464694014795,China
1976,time,7,0.004707464694014795,China
1976,unitedstates,7,0.004707464694014795,China
1976,vietnam,7,0.004707464694014795,China
1976,deep,6,0.004034969737726967,China
1976,freedom,6,0.004034969737726967,China
1976,friendly,6,0.004034969737726967,China
1976,independence,6,0.004034969737726967,China
1976,mankind,6,0.004034969737726967,China
1976,modern,6,0.004034969737726967,China
1976,pay,6,0.004034969737726967,China
1976,relations,6,0.004034969737726967,China
1976,sorrow,6,0.004034969737726967,China
1976,tribute,6,0.004034969737726967,China
1976,war,6,0.004034969737726967,China
1976,century,5,0.0033624747814391394,China
1976,contribution,5,0.0033624747814391394,China
1976,convey,5,0.0033624747814391394,China
1976,helmsman,5,0.0033624747814391394,China
1976,profound,5,0.0033624747814391394,China
1976,revolution,5,0.0033624747814391394,China
1976,revolutionary,5,0.0033624747814391394,China
1976,security,5,0.0033624747814391394,China
1976,statement,5,0.0033624747814391394,China
1976,asia,4,0.0026899798251513113,China
1976,communist,4,0.0026899798251513113,China
1976,democratic,4,0.0026899798251513113,China
1976,dignity,4,0.0026899798251513113,China
1976,grief,4,0.0026899798251513113,China
1976,inspiration,4,0.0026899798251513113,China
1976,late,4,0.0026899798251513113,China
1976,machinations,4,0.0026899798251513113,China
1976,mark,4,0.0026899798251513113,China
1976,operation,4,0.0026899798251513113,China
1976,opportunity,4,0.0026899798251513113,China
1976,oppressed,4,0.0026899798251513113,China
1976,party,4,0.0026899798251513113,China
1976,political,4,0.0026899798251513113,China
1976,progress,4,0.0026899798251513113,China
1976,reconstruction,4,0.0026899798251513113,China
1976,socialist,4,0.0026899798251513113,China
1976,sovietunion,4,0.0026899798251513113,China
1976,statesman,4,0.0026899798251513113,China
1976,support,4,0.0026899798251513113,China
1976,times,4,0.0026899798251513113,China
1976,africa,3,0.0020174848688634837,China
1976,arab,3,0.0020174848688634837,China
1976,assistance,3,0.0020174848688634837,China
1976,central,3,0.0020174848688634837,China
1976,committee,3,0.0020174848688634837,China
1976,courage,3,0.0020174848688634837,China
1976,developing,3,0.0020174848688634837,China
1976,endeavor,3,0.0020174848688634837,China
1976,expressed,3,0.0020174848688634837,China
1976,extraordinary,3,0.0020174848688634837,China
1976,foreign,3,0.0020174848688634837,China
1976,friendship,3,0.0020174848688634837,China
1976,giants,3,0.0020174848688634837,China
1976,heartfelt,3,0.0020174848688634837,China
1976,hope,3,0.0020174848688634837,China
1976,immense,3,0.0020174848688634837,China
1976,imperialist,3,0.0020174848688634837,China
1976,left,3,0.0020174848688634837,China
1976,life,3,0.0020174848688634837,China
1976,major,3,0.0020174848688634837,China
1976,national,3,0.0020174848688634837,China
1976,normalization,3,0.0020174848688634837,China
1976,occasion,3,0.0020174848688634837,China
1976,organization,3,0.0020174848688634837,China
1976,position,3,0.0020174848688634837,China
1976,recent,3,0.0020174848688634837,China
1976,reiterate,3,0.0020174848688634837,China
1976,remain,3,0.0020174848688634837,China
1976,respect,3,0.0020174848688634837,China
1976,rights,3,0.0020174848688634837,China
1976,role,3,0.0020174848688634837,China
1976,sense,3,0.0020174848688634837,China
1976,significance,3,0.0020174848688634837,China
1976,source,3,0.0020174848688634837,China
1976,victories,3,0.0020174848688634837,China
1976,victory,3,0.0020174848688634837,China
1976,wishes,3,0.0020174848688634837,China
1977,indo,7,0.018229166666666668,China
1977,government,6,0.015625,China
1977,socialist,6,0.015625,China
1977,interference,5,0.013020833333333334,China
1977,affairs,4,0.010416666666666666,China
1977,democratic,4,0.010416666666666666,China
1977,relations,4,0.010416666666666666,China
1977,soviet,4,0.010416666666666666,China
1977,imperialism,3,0.0078125,China
1977,including,3,0.0078125,China
1977,integrity,3,0.0078125,China
1977,international,3,0.0078125,China
1977,machinations,3,0.0078125,China
1977,national,3,0.0078125,China
1977,peaceful,3,0.0078125,China
1977,principles,3,0.0078125,China
1977,recent,3,0.0078125,China
1977,republics,3,0.0078125,China
1977,sovereignty,3,0.0078125,China
1977,taiwan,3,0.0078125,China
1977,territorial,3,0.0078125,China
1977,union,3,0.0078125,China
1977,unitedstates,3,0.0078125,China
1977,aid,2,0.005208333333333333,China
1977,asean,2,0.005208333333333333,China
1977,close,2,0.005208333333333333,China
1977,continent,2,0.005208333333333333,China
1977,contributed,2,0.005208333333333333,China
1977,displaced,2,0.005208333333333333,China
1977,efforts,2,0.005208333333333333,China
1977,equal,2,0.005208333333333333,China
1977,force,2,0.005208333333333333,China
1977,foreign,2,0.005208333333333333,China
1977,friendship,2,0.005208333333333333,China
1977,imperialist,2,0.005208333333333333,China
1977,internal,2,0.005208333333333333,China
1977,kampuchea,2,0.005208333333333333,China
1977,korea,2,0.005208333333333333,China
1977,mutually,2,0.005208333333333333,China
1977,negotiation,2,0.005208333333333333,China
1977,operation,2,0.005208333333333333,China
1977,peace,2,0.005208333333333333,China
1977,persons,2,0.005208333333333333,China
1977,political,2,0.005208333333333333,China
1977,protection,2,0.005208333333333333,China
1977,region,2,0.005208333333333333,China
1977,respect,2,0.005208333333333333,China
1977,solidarity,2,0.005208333333333333,China
1977,south,2,0.005208333333333333,China
1977,strengthening,2,0.005208333333333333,China
1977,struggle,2,0.005208333333333333,China
1977,support,2,0.005208333333333333,China
1977,supports,2,0.005208333333333333,China
1977,thailand,2,0.005208333333333333,China
1977,trade,2,0.005208333333333333,China
1977,umbrella,2,0.005208333333333333,China
1977,victory,2,0.005208333333333333,China
1977,vietnam,2,0.005208333333333333,China
1977,world,2,0.005208333333333333,China
1977,accept,1,0.0026041666666666665,China
1977,accepting,1,0.0026041666666666665,China
1977,accordance,1,0.0026041666666666665,China
1977,achieved,1,0.0026041666666666665,China
1977,adhere,1,0.0026041666666666665,China
1977,advantageous,1,0.0026041666666666665,China
1977,affecting,1,0.0026041666666666665,China
1977,africa,1,0.0026041666666666665,China
1977,african,1,0.0026041666666666665,China
1977,agencies,1,0.0026041666666666665,China
1977,aggression,1,0.0026041666666666665,China
1977,agreement,1,0.0026041666666666665,China
1977,aiming,1,0.0026041666666666665,China
1977,albanian,1,0.0026041666666666665,China
1977,aligned,1,0.0026041666666666665,China
1977,allowed,1,0.0026041666666666665,China
1977,america,1,0.0026041666666666665,China
1977,american,1,0.0026041666666666665,China
1977,asia,1,0.0026041666666666665,China
1977,asian,1,0.0026041666666666665,China
1977,assessing,1,0.0026041666666666665,China
1977,assistance,1,0.0026041666666666665,China
1977,assisting,1,0.0026041666666666665,China
1977,based,1,0.0026041666666666665,China
1977,bears,1,0.0026041666666666665,China
1977,beneficial,1,0.0026041666666666665,China
1977,brezhnev,1,0.0026041666666666665,China
1977,burundi,1,0.0026041666666666665,China
1977,care,1,0.0026041666666666665,China
1977,claims,1,0.0026041666666666665,China
1977,coexistence,1,0.0026041666666666665,China
1977,commensurate,1,0.0026041666666666665,China
1977,commissioner,1,0.0026041666666666665,China
1977,committed,1,0.0026041666666666665,China
1977,committee,1,0.0026041666666666665,China
1977,concerns,1,0.0026041666666666665,China
1977,conclude,1,0.0026041666666666665,China
1977,confident,1,0.0026041666666666665,China
1977,conflict,1,0.0026041666666666665,China
1977,connexion,1,0.0026041666666666665,China
1977,continues,1,0.0026041666666666665,China
1977,cross,1,0.0026041666666666665,China
1977,cultural,1,0.0026041666666666665,China
1977,dangerous,1,0.0026041666666666665,China
1977,deep,1,0.0026041666666666665,China
1977,defending,1,0.0026041666666666665,China
1977,delegation,1,0.0026041666666666665,China
1977,demagogy,1,0.0026041666666666665,China
1977,designed,1,0.0026041666666666665,China
1977,desire,1,0.0026041666666666665,China
1977,determination,1,0.0026041666666666665,China
1977,develop,1,0.0026041666666666665,China
1977,developing,1,0.0026041666666666665,China
1977,development,1,0.0026041666666666665,China
1977,developments,1,0.0026041666666666665,China
1977,dimensions,1,0.0026041666666666665,China
1977,divided,1,0.0026041666666666665,China
1977,division,1,0.0026041666666666665,China
1977,domestic,1,0.0026041666666666665,China
1977,dreadful,1,0.0026041666666666665,China
1977,economic,1,0.0026041666666666665,China
1977,enjoys,1,0.0026041666666666665,China
1977,enter,1,0.0026041666666666665,China
1977,equality,1,0.0026041666666666665,China
1977,exchange,1,0.0026041666666666665,China
1977,existence,1,0.0026041666666666665,China
1977,fail,1,0.0026041666666666665,China
1977,falls,1,0.0026041666666666665,China
1977,favour,1,0.0026041666666666665,China
1977,feelings,1,0.0026041666666666665,China
1977,fields,1,0.0026041666666666665,China
1977,finally,1,0.0026041666666666665,China
1977,firmly,1,0.0026041666666666665,China
1977,food,1,0.0026041666666666665,China
1977,form,1,0.0026041666666666665,China
1977,fostering,1,0.0026041666666666665,China
1977,france,1,0.0026041666666666665,China
1977,franco,1,0.0026041666666666665,China
1977,free,1,0.0026041666666666665,China
1977,friendly,1,0.0026041666666666665,China
1977,friends,1,0.0026041666666666665,China
1977,fruitful,1,0.0026041666666666665,China
1977,gentlemen,1,0.0026041666666666665,China
1977,glorious,1,0.0026041666666666665,China
1977,governments,1,0.0026041666666666665,China
1977,gratitude,1,0.0026041666666666665,China
1977,grew,1,0.0026041666666666665,China
1977,guided,1,0.0026041666666666665,China
1977,head,1,0.0026041666666666665,China
1977,heads,1,0.0026041666666666665,China
1977,hearts,1,0.0026041666666666665,China
1977,historic,1,0.0026041666666666665,China
1977,holds,1,0.0026041666666666665,China
1977,hope,1,0.0026041666666666665,China
1977,human,1,0.0026041666666666665,China
